Site_ID,Class_Name,End_Date,Start_Time,Capacity,Booked,Price_INR,End_DateTime,Weekday,Hour,Capacity_Utilization,Revenue,MaxBookes,Dataset
HXP,Studio Cyc 6.10-7.00pm,27-Apr-18,18:10:00,27,17,1999.0,2018-04-27,Friday,18,62.96,33983.0,27,Train
HXP,Studio Cyc 6.10-7.00pm,4-May-18,18:10:00,27,20,1999.0,2018-05-04,Friday,18,74.07,39980.0,27,Train
HXP,Studio Cyc 6.10-7.00pm,11-May-18,18:10:00,27,25,1999.0,2018-05-11,Friday,18,92.59,49975.0,27,Train
HXP,Studio Cyc 6.10-7.00pm,18-May-18,18:10:00,27,22,1999.0,2018-05-18,Friday,18,81.48,43978.0,27,Train
HXP,Studio Cyc 6.10-7.00pm,25-May-18,18:10:00,27,12,1999.0,2018-05-25,Friday,18,44.44,23988.0,27,Train
HXP,Studio Cyc 6.15-7.05pm,9-Apr-18,18:15:00,27,24,1999.0,2018-04-09,Monday,18,88.89,47976.0,27,Train
HXP,Studio Cyc 6.15-7.05pm,16-Apr-18,18:15:00,27,26,1999.0,2018-04-16,Monday,18,96.3,51974.0,27,Train
HXP,Studio Cyc 6.15-7.05pm,23-Apr-18,18:15:00,27,22,1999.0,2018-04-23,Monday,18,81.48,43978.0,27,Train
HXP,Studio Cyc 6.15-7.05pm,30-Apr-18,18:15:00,27,27,1999.0,2018-04-30,Monday,18,100.0,53973.0,27,Train
HXP,Studio Cyc 6.15-7.05pm,14-May-18,18:15:00,27,26,1999.0,2018-05-14,Monday,18,96.3,51974.0,27,Train
HXP,Studio Cyc 6.15-7.05pm,21-May-18,18:15:00,27,26,1999.0,2018-05-21,Monday,18,96.3,51974.0,27,Train
HXP,Studio Cyc 7.00-7.50pm,5-Apr-18,19:00:00,27,23,1999.0,2018-04-05,Thursday,19,85.19,45977.0,27,Train
HXP,Studio Cyc 7.00-7.50pm,12-Apr-18,19:00:00,27,19,1999.0,2018-04-12,Thursday,19,70.37,37981.0,27,Train
HXP,Studio Cyc 7.00-7.50pm,19-Apr-18,19:00:00,27,27,1999.0,2018-04-19,Thursday,19,100.0,53973.0,27,Train
HXP,Studio Cyc 7.00-7.50pm,26-Apr-18,19:00:00,27,27,1999.0,2018-04-26,Thursday,19,100.0,53973.0,27,Train
HXP,Studio Cyc 7.00-7.50pm,3-May-18,19:00:00,27,27,1999.0,2018-05-03,Thursday,19,100.0,53973.0,27,Train
HXP,Studio Cyc 7.00-7.50pm,10-May-18,19:00:00,27,27,1999.0,2018-05-10,Thursday,19,100.0,53973.0,27,Train
HXP,Studio Cyc 7.00-7.50pm,17-May-18,19:00:00,27,25,1999.0,2018-05-17,Thursday,19,92.59,49975.0,27,Train
HXP,Studio Cyc 7.00-7.50pm,24-May-18,19:00:00,27,25,1999.0,2018-05-24,Thursday,19,92.59,49975.0,27,Train
HXP,Studio Cyc 7.00-7.50pm,31-May-18,19:00:00,27,21,1999.0,2018-05-31,Thursday,19,77.78,41979.0,27,Train
HXP,Studio Cyc 7.05-7.55am,2-Apr-18,7:05:00,27,16,1999.0,2018-04-02,Monday,7,59.26,31984.0,27,Train
HXP,Studio Cyc 7.05-7.55am,4-Apr-18,7:05:00,27,20,1999.0,2018-04-04,Wednesday,7,74.07,39980.0,27,Train
HXP,Studio Cyc 7.05-7.55am,9-Apr-18,7:05:00,27,20,1999.0,2018-04-09,Monday,7,74.07,39980.0,27,Train
HXP,Studio Cyc 7.05-7.55am,11-Apr-18,7:05:00,27,18,1999.0,2018-04-11,Wednesday,7,66.67,35982.0,27,Train
HXP,Studio Cyc 7.05-7.55am,16-Apr-18,7:05:00,27,16,1999.0,2018-04-16,Monday,7,59.26,31984.0,27,Train
HXP,Studio Cyc 7.05-7.55am,18-Apr-18,7:05:00,27,21,1999.0,2018-04-18,Wednesday,7,77.78,41979.0,27,Train
HXP,Studio Cyc 7.05-7.55am,23-Apr-18,7:05:00,27,19,1999.0,2018-04-23,Monday,7,70.37,37981.0,27,Train
HXP,Studio Cyc 7.05-7.55am,25-Apr-18,7:05:00,27,19,1999.0,2018-04-25,Wednesday,7,70.37,37981.0,27,Train
HXP,Studio Cyc 7.05-7.55am,30-Apr-18,7:05:00,27,17,1999.0,2018-04-30,Monday,7,62.96,33983.0,27,Train
HXP,Studio Cyc 7.05-7.55am,2-May-18,7:05:00,27,15,1999.0,2018-05-02,Wednesday,7,55.56,29985.0,27,Train
HXP,Studio Cyc 7.05-7.55am,7-May-18,7:05:00,27,12,1999.0,2018-05-07,Monday,7,44.44,23988.0,27,Train
HXP,Studio Cyc 7.05-7.55am,9-May-18,7:05:00,27,8,1999.0,2018-05-09,Wednesday,7,29.63,15992.0,27,Train
HXP,Studio Cyc 7.05-7.55am,14-May-18,7:05:00,27,11,1999.0,2018-05-14,Monday,7,40.74,21989.0,27,Train
HXP,Studio Cyc 7.05-7.55am,16-May-18,7:05:00,27,12,1999.0,2018-05-16,Wednesday,7,44.44,23988.0,27,Train
HXP,Studio Cyc 7.05-7.55am,21-May-18,7:05:00,27,13,1999.0,2018-05-21,Monday,7,48.15,25987.0,27,Train
HXP,Studio Cyc 7.05-7.55am,23-May-18,7:05:00,27,12,1999.0,2018-05-23,Wednesday,7,44.44,23988.0,27,Train
HXP,Studio Cyc 7.05-7.55am,28-May-18,7:05:00,27,14,1999.0,2018-05-28,Monday,7,51.85,27986.0,27,Train
HXP,Studio Cyc 7.05-7.55am,30-May-18,7:05:00,27,20,1999.0,2018-05-30,Wednesday,7,74.07,39980.0,27,Train
HXP,Studio Cyc 7.30-8.20pm,3-Apr-18,19:30:00,27,27,1999.0,2018-04-03,Tuesday,19,100.0,53973.0,27,Train
HXP,Studio Cyc 7.30-8.20pm,10-Apr-18,19:30:00,27,26,1999.0,2018-04-10,Tuesday,19,96.3,51974.0,27,Train
HXP,Studio Cyc 7.30-8.20pm,17-Apr-18,19:30:00,27,27,1999.0,2018-04-17,Tuesday,19,100.0,53973.0,27,Train
HXP,Studio Cyc 7.30-8.20pm,24-Apr-18,19:30:00,27,27,1999.0,2018-04-24,Tuesday,19,100.0,53973.0,27,Train
HXP,Studio Cyc 7.30-8.20pm,1-May-18,19:30:00,27,23,1999.0,2018-05-01,Tuesday,19,85.19,45977.0,27,Train
HXP,Studio Cyc 7.30-8.20pm,8-May-18,19:30:00,27,23,1999.0,2018-05-08,Tuesday,19,85.19,45977.0,27,Train
HXP,Studio Cyc 7.30-8.20pm,15-May-18,19:30:00,27,24,1999.0,2018-05-15,Tuesday,19,88.89,47976.0,27,Train
HXP,Studio Cyc 7.30-8.20pm,22-May-18,19:30:00,27,22,1999.0,2018-05-22,Tuesday,19,81.48,43978.0,27,Train
HXP,Studio Cyc 7.30-8.20pm,29-May-18,19:30:00,27,21,1999.0,2018-05-29,Tuesday,19,77.78,41979.0,27,Train
HXP,Studio Cyc 8.00-8.50am,7-Apr-18,8:00:00,27,27,1999.0,2018-04-07,Saturday,8,100.0,53973.0,27,Train
HXP,Studio Cyc 8.00-8.50am,14-Apr-18,8:00:00,27,27,1999.0,2018-04-14,Saturday,8,100.0,53973.0,27,Train
HXP,Studio Cyc 8.00-8.50am,21-Apr-18,8:00:00,27,25,1999.0,2018-04-21,Saturday,8,92.59,49975.0,27,Train
HXP,Studio Cyc 8.00-8.50am,28-Apr-18,8:00:00,27,26,1999.0,2018-04-28,Saturday,8,96.3,51974.0,27,Train
HXP,Studio Cyc 8.00-8.50am,5-May-18,8:00:00,27,23,1999.0,2018-05-05,Saturday,8,85.19,45977.0,27,Train
HXP,Studio Cyc 8.00-8.50am,12-May-18,8:00:00,27,25,1999.0,2018-05-12,Saturday,8,92.59,49975.0,27,Train
HXP,Studio Cyc 8.00-8.50am,19-May-18,8:00:00,27,26,1999.0,2018-05-19,Saturday,8,96.3,51974.0,27,Train
HXP,Studio Cyc 8.00-8.50am,26-May-18,8:00:00,27,23,1999.0,2018-05-26,Saturday,8,85.19,45977.0,27,Train
HXP,Studio Cyc 8.00-8.50pm,5-Apr-18,20:00:00,27,20,1999.0,2018-04-05,Thursday,20,74.07,39980.0,27,Train
HXP,Studio Cyc 8.00-8.50pm,12-Apr-18,20:00:00,27,25,1999.0,2018-04-12,Thursday,20,92.59,49975.0,27,Train
HXP,Studio Cyc 8.00-8.50pm,19-Apr-18,20:00:00,27,25,1999.0,2018-04-19,Thursday,20,92.59,49975.0,27,Train
HXP,Studio Cyc 8.00-8.50pm,26-Apr-18,20:00:00,27,26,1999.0,2018-04-26,Thursday,20,96.3,51974.0,27,Train
HXP,Studio Cyc 8.00-8.50pm,3-May-18,20:00:00,27,26,1999.0,2018-05-03,Thursday,20,96.3,51974.0,27,Train
HXP,Studio Cyc 8.00-8.50pm,10-May-18,20:00:00,27,24,1999.0,2018-05-10,Thursday,20,88.89,47976.0,27,Train
HXP,Studio Cyc 8.00-8.50pm,17-May-18,20:00:00,27,24,1999.0,2018-05-17,Thursday,20,88.89,47976.0,27,Train
HXP,Studio Cyc 8.00-8.50pm,24-May-18,20:00:00,27,20,1999.0,2018-05-24,Thursday,20,74.07,39980.0,27,Train
HXP,Studio Cyc 8.00-8.50pm,31-May-18,20:00:00,27,18,1999.0,2018-05-31,Thursday,20,66.67,35982.0,27,Train
HXP,Studio Cyc 8.50-9.40am,7-Apr-18,8:50:00,27,27,1999.0,2018-04-07,Saturday,8,100.0,53973.0,27,Train
HXP,Studio Cyc 8.50-9.40am,14-Apr-18,8:50:00,27,26,1999.0,2018-04-14,Saturday,8,96.3,51974.0,27,Train
HXP,Studio Cyc 8.50-9.40am,21-Apr-18,8:50:00,27,25,1999.0,2018-04-21,Saturday,8,92.59,49975.0,27,Train
HXP,Studio Cyc 8.50-9.40am,28-Apr-18,8:50:00,27,25,1999.0,2018-04-28,Saturday,8,92.59,49975.0,27,Train
HXP,Studio Cyc 8.50-9.40am,5-May-18,8:50:00,27,26,1999.0,2018-05-05,Saturday,8,96.3,51974.0,27,Train
HXP,Studio Cyc 8.50-9.40am,12-May-18,8:50:00,27,23,1999.0,2018-05-12,Saturday,8,85.19,45977.0,27,Train
HXP,Studio Cyc 8.50-9.40am,19-May-18,8:50:00,27,20,1999.0,2018-05-19,Saturday,8,74.07,39980.0,27,Train
HXP,Studio Cyc 8.50-9.40am,26-May-18,8:50:00,27,21,1999.0,2018-05-26,Saturday,8,77.78,41979.0,27,Train
HXP,Studio Cyc 9.05-9.55am,1-Apr-18,9:05:00,27,27,1999.0,2018-04-01,Sunday,9,100.0,53973.0,27,Train
HXP,Studio Cyc 9.05-9.55am,8-Apr-18,9:05:00,27,24,1999.0,2018-04-08,Sunday,9,88.89,47976.0,27,Train
HXP,Studio Cyc 9.05-9.55am,15-Apr-18,9:05:00,27,25,1999.0,2018-04-15,Sunday,9,92.59,49975.0,27,Train
HXP,Studio Cyc 9.05-9.55am,22-Apr-18,9:05:00,27,24,1999.0,2018-04-22,Sunday,9,88.89,47976.0,27,Train
HXP,Studio Cyc 9.05-9.55am,29-Apr-18,9:05:00,27,21,1999.0,2018-04-29,Sunday,9,77.78,41979.0,27,Train
HXP,Studio Cyc 9.05-9.55am,6-May-18,9:05:00,27,18,1999.0,2018-05-06,Sunday,9,66.67,35982.0,27,Train
HXP,Studio Cyc 9.05-9.55am,13-May-18,9:05:00,27,19,1999.0,2018-05-13,Sunday,9,70.37,37981.0,27,Train
HXP,Studio Cyc 9.05-9.55am,20-May-18,9:05:00,27,27,1999.0,2018-05-20,Sunday,9,100.0,53973.0,27,Train
HXP,Studio Cyc 9.05-9.55am,27-May-18,9:05:00,27,23,1999.0,2018-05-27,Sunday,9,85.19,45977.0,27,Train
HXP,Studio Cycling 7.05 -7.55,3-Apr-18,7:05:00,27,12,1999.0,2018-04-03,Tuesday,7,44.44,23988.0,27,Train
HXP,Studio Cycling 7.05 -7.55,10-Apr-18,7:05:00,27,24,1999.0,2018-04-10,Tuesday,7,88.89,47976.0,27,Train
HXP,Studio Cycling 7.05 -7.55,17-Apr-18,7:05:00,27,16,1999.0,2018-04-17,Tuesday,7,59.26,31984.0,27,Train
HXP,Studio Cycling 7.05 -7.55,24-Apr-18,7:05:00,27,12,1999.0,2018-04-24,Tuesday,7,44.44,23988.0,27,Train
HXP,Studio Cycling 7.05 -7.55,1-May-18,7:05:00,27,12,1999.0,2018-05-01,Tuesday,7,44.44,23988.0,27,Train
HXP,Studio Cycling 7.05 -7.55,8-May-18,7:05:00,27,11,1999.0,2018-05-08,Tuesday,7,40.74,21989.0,27,Train
HXP,Studio Cycling 7.05 -7.55,15-May-18,7:05:00,27,9,1999.0,2018-05-15,Tuesday,7,33.33,17991.0,27,Train
HXP,Studio Cycling 7.05 -7.55,22-May-18,7:05:00,27,9,1999.0,2018-05-22,Tuesday,7,33.33,17991.0,27,Train
HXP,Studio Cycling 7.05 -7.55,29-May-18,7:05:00,27,17,1999.0,2018-05-29,Tuesday,7,62.96,33983.0,27,Train
TSC,Swim Fit-20.15-21.15pm,5-Apr-18,20:15:00,18,10,1499.0,2018-04-05,Thursday,20,55.56,14990.0,18,Train
TSC,Swim Fit-20.15-21.15pm,12-Apr-18,20:15:00,18,6,1499.0,2018-04-12,Thursday,20,33.33,8994.0,18,Train
TSC,Swim Fit-20.15-21.15pm,19-Apr-18,20:15:00,18,8,1499.0,2018-04-19,Thursday,20,44.44,11992.0,18,Train
TSC,Swim Fit-20.15-21.15pm,26-Apr-18,20:15:00,18,13,1499.0,2018-04-26,Thursday,20,72.22,19487.0,18,Train
TSC,Swim Fit-20.15-21.15pm,3-May-18,20:15:00,18,12,1499.0,2018-05-03,Thursday,20,66.67,17988.0,18,Train
TSC,Swim Fit-20.15-21.15pm,10-May-18,20:15:00,18,11,1499.0,2018-05-10,Thursday,20,61.11,16489.0,18,Train
TSC,Swim Fit-20.15-21.15pm,17-May-18,20:15:00,18,1,1499.0,2018-05-17,Thursday,20,5.56,1499.0,18,Train
TSC,Swim Fit-20.15-21.15pm,24-May-18,20:15:00,18,11,1499.0,2018-05-24,Thursday,20,61.11,16489.0,18,Train
TSC,Swim Fit-20.15-21.15pm,31-May-18,20:15:00,18,8,1499.0,2018-05-31,Thursday,20,44.44,11992.0,18,Train
SBP,Swimfit  7am - 8am,7-Apr-18,7:30:00,29,22,1499.0,2018-04-07,Saturday,7,75.86,32978.0,29,Train
SBP,Swimfit  7am - 8am,14-Apr-18,7:30:00,29,22,1499.0,2018-04-14,Saturday,7,75.86,32978.0,29,Train
SBP,Swimfit  7am - 8am,21-Apr-18,7:30:00,29,20,1499.0,2018-04-21,Saturday,7,68.97,29980.0,29,Train
SBP,Swimfit  7am - 8am,28-Apr-18,7:30:00,29,29,1499.0,2018-04-28,Saturday,7,100.0,43471.0,29,Train
SBP,Swimfit  7am - 8am,5-May-18,7:30:00,29,24,1499.0,2018-05-05,Saturday,7,82.76,35976.0,29,Train
SBP,Swimfit  7am - 8am,12-May-18,7:30:00,29,20,1499.0,2018-05-12,Saturday,7,68.97,29980.0,29,Train
SBP,Swimfit  7am - 8am,19-May-18,7:30:00,29,18,1499.0,2018-05-19,Saturday,7,62.07,26982.0,29,Train
SBP,Swimfit  7am - 8am,26-May-18,7:30:00,29,18,1499.0,2018-05-26,Saturday,7,62.07,26982.0,29,Train
BRP,Swimfit  8pm - 9pm,4-Apr-18,20:00:00,10,8,1499.0,2018-04-04,Wednesday,20,80.0,11992.0,10,Train
BRP,Swimfit  8pm - 9pm,11-Apr-18,20:00:00,10,8,1499.0,2018-04-11,Wednesday,20,80.0,11992.0,10,Train
BRP,Swimfit  8pm - 9pm,18-Apr-18,20:00:00,10,10,1499.0,2018-04-18,Wednesday,20,100.0,14990.0,10,Train
BRP,Swimfit  8pm - 9pm,25-Apr-18,20:00:00,10,9,1499.0,2018-04-25,Wednesday,20,90.0,13491.0,10,Train
BRP,Swimfit  8pm - 9pm,2-May-18,20:00:00,10,10,1499.0,2018-05-02,Wednesday,20,100.0,14990.0,10,Train
BRP,Swimfit  8pm - 9pm,9-May-18,20:00:00,10,10,1499.0,2018-05-09,Wednesday,20,100.0,14990.0,10,Train
BRP,Swimfit  8pm - 9pm,16-May-18,20:00:00,10,10,1499.0,2018-05-16,Wednesday,20,100.0,14990.0,10,Train
BRP,Swimfit  8pm - 9pm,23-May-18,20:00:00,10,8,1499.0,2018-05-23,Wednesday,20,80.0,11992.0,10,Train
BRP,Swimfit  8pm - 9pm,30-May-18,20:00:00,10,10,1499.0,2018-05-30,Wednesday,20,100.0,14990.0,10,Train
HXP,Swimfit 6.30 -7.30pm,9-Apr-18,18:30:00,15,9,1499.0,2018-04-09,Monday,18,60.0,13491.0,15,Train
HXP,Swimfit 6.30 -7.30pm,16-Apr-18,18:30:00,15,11,1499.0,2018-04-16,Monday,18,73.33,16489.0,15,Train
HXP,Swimfit 6.30 -7.30pm,23-Apr-18,18:30:00,15,15,1499.0,2018-04-23,Monday,18,100.0,22485.0,15,Train
HXP,Swimfit 6.30 -7.30pm,30-Apr-18,18:30:00,15,11,1499.0,2018-04-30,Monday,18,73.33,16489.0,15,Train
HXP,Swimfit 6.30 -7.30pm,14-May-18,18:30:00,15,7,1499.0,2018-05-14,Monday,18,46.67,10493.0,15,Train
HXP,Swimfit 6.30 -7.30pm,21-May-18,18:30:00,15,15,1499.0,2018-05-21,Monday,18,100.0,22485.0,15,Train
HXP,Swimfit 6.30-7.30am,9-Apr-18,6:30:00,15,11,1499.0,2018-04-09,Monday,6,73.33,16489.0,15,Train
HXP,Swimfit 6.30-7.30am,16-Apr-18,6:30:00,15,15,1499.0,2018-04-16,Monday,6,100.0,22485.0,15,Train
HXP,Swimfit 6.30-7.30am,23-Apr-18,6:30:00,15,15,1499.0,2018-04-23,Monday,6,100.0,22485.0,15,Train
HXP,Swimfit 6.30-7.30am,30-Apr-18,6:30:00,15,11,1499.0,2018-04-30,Monday,6,73.33,16489.0,15,Train
HXP,Swimfit 6.30-7.30am,14-May-18,6:30:00,15,13,1499.0,2018-05-14,Monday,6,86.67,19487.0,15,Train
HXP,Swimfit 6.30-7.30am,21-May-18,6:30:00,15,13,1499.0,2018-05-21,Monday,6,86.67,19487.0,15,Train
HXP,Swimfit 6.30am -7.30am,4-Apr-18,6:30:00,15,15,1499.0,2018-04-04,Wednesday,6,100.0,22485.0,15,Train
HXP,Swimfit 6.30am -7.30am,11-Apr-18,6:30:00,15,14,1499.0,2018-04-11,Wednesday,6,93.33,20986.0,15,Train
HXP,Swimfit 6.30am -7.30am,18-Apr-18,6:30:00,15,15,1499.0,2018-04-18,Wednesday,6,100.0,22485.0,15,Train
HXP,Swimfit 6.30am -7.30am,25-Apr-18,6:30:00,15,15,1499.0,2018-04-25,Wednesday,6,100.0,22485.0,15,Train
HXP,Swimfit 6.30am -7.30am,2-May-18,6:30:00,15,13,1499.0,2018-05-02,Wednesday,6,86.67,19487.0,15,Train
HXP,Swimfit 6.30am -7.30am,9-May-18,6:30:00,15,14,1499.0,2018-05-09,Wednesday,6,93.33,20986.0,15,Train
HXP,Swimfit 6.30am -7.30am,16-May-18,6:30:00,15,13,1499.0,2018-05-16,Wednesday,6,86.67,19487.0,15,Train
HXP,Swimfit 6.30am -7.30am,23-May-18,6:30:00,15,11,1499.0,2018-05-23,Wednesday,6,73.33,16489.0,15,Train
HXP,Swimfit 6.30am -7.30am,30-May-18,6:30:00,15,14,1499.0,2018-05-30,Wednesday,6,93.33,20986.0,15,Train
BRP,Swimfit 7am-8am,3-Apr-18,7:00:00,15,9,1499.0,2018-04-03,Tuesday,7,60.0,13491.0,15,Train
BRP,Swimfit 7am-8am,10-Apr-18,7:00:00,15,9,1499.0,2018-04-10,Tuesday,7,60.0,13491.0,15,Train
BRP,Swimfit 7am-8am,17-Apr-18,7:00:00,15,7,1499.0,2018-04-17,Tuesday,7,46.67,10493.0,15,Train
BRP,Swimfit 7am-8am,24-Apr-18,7:00:00,15,6,1499.0,2018-04-24,Tuesday,7,40.0,8994.0,15,Train
BRP,Swimfit 7am-8am,1-May-18,7:00:00,15,7,1499.0,2018-05-01,Tuesday,7,46.67,10493.0,15,Train
BRP,Swimfit 7am-8am,8-May-18,7:00:00,15,7,1499.0,2018-05-08,Tuesday,7,46.67,10493.0,15,Train
BRP,Swimfit 7am-8am,15-May-18,7:00:00,15,8,1499.0,2018-05-15,Tuesday,7,53.33,11992.0,15,Train
BRP,Swimfit 7am-8am,22-May-18,7:00:00,15,8,1499.0,2018-05-22,Tuesday,7,53.33,11992.0,15,Train
BRP,Swimfit 7am-8am,29-May-18,7:00:00,15,7,1499.0,2018-05-29,Tuesday,7,46.67,10493.0,15,Train
HXP,Swimfit 7pm - 8pm,4-Apr-18,19:00:00,15,11,1499.0,2018-04-04,Wednesday,19,73.33,16489.0,15,Train
HXP,Swimfit 7pm - 8pm,6-Apr-18,19:00:00,15,9,1499.0,2018-04-06,Friday,19,60.0,13491.0,15,Train
HXP,Swimfit 7pm - 8pm,11-Apr-18,19:00:00,15,10,1499.0,2018-04-11,Wednesday,19,66.67,14990.0,15,Train
HXP,Swimfit 7pm - 8pm,13-Apr-18,19:00:00,15,12,1499.0,2018-04-13,Friday,19,80.0,17988.0,15,Train
HXP,Swimfit 7pm - 8pm,18-Apr-18,19:00:00,15,9,1499.0,2018-04-18,Wednesday,19,60.0,13491.0,15,Train
HXP,Swimfit 7pm - 8pm,20-Apr-18,19:00:00,15,10,1499.0,2018-04-20,Friday,19,66.67,14990.0,15,Train
HXP,Swimfit 7pm - 8pm,25-Apr-18,19:00:00,15,10,1499.0,2018-04-25,Wednesday,19,66.67,14990.0,15,Train
HXP,Swimfit 7pm - 8pm,27-Apr-18,19:00:00,15,14,1499.0,2018-04-27,Friday,19,93.33,20986.0,15,Train
HXP,Swimfit 7pm - 8pm,2-May-18,19:00:00,15,12,1499.0,2018-05-02,Wednesday,19,80.0,17988.0,15,Train
HXP,Swimfit 7pm - 8pm,4-May-18,19:00:00,15,15,1499.0,2018-05-04,Friday,19,100.0,22485.0,15,Train
HXP,Swimfit 7pm - 8pm,9-May-18,19:00:00,15,11,1499.0,2018-05-09,Wednesday,19,73.33,16489.0,15,Train
HXP,Swimfit 7pm - 8pm,11-May-18,19:00:00,15,14,1499.0,2018-05-11,Friday,19,93.33,20986.0,15,Train
HXP,Swimfit 7pm - 8pm,16-May-18,19:00:00,15,10,1499.0,2018-05-16,Wednesday,19,66.67,14990.0,15,Train
HXP,Swimfit 7pm - 8pm,18-May-18,19:00:00,15,15,1499.0,2018-05-18,Friday,19,100.0,22485.0,15,Train
HXP,Swimfit 7pm - 8pm,23-May-18,19:00:00,15,10,1499.0,2018-05-23,Wednesday,19,66.67,14990.0,15,Train
HXP,Swimfit 7pm - 8pm,25-May-18,19:00:00,15,14,1499.0,2018-05-25,Friday,19,93.33,20986.0,15,Train
NBL,Tai Chi 2.00-3.00pm,9-Apr-18,14:00:00,60,10,3999.0,2018-04-09,Monday,14,16.67,39990.0,60,Train
NBL,Tai Chi 2.00-3.00pm,16-Apr-18,14:00:00,60,19,3999.0,2018-04-16,Monday,14,31.67,75981.0,60,Train
NBL,Tai Chi 2.00-3.00pm,23-Apr-18,14:00:00,60,18,3999.0,2018-04-23,Monday,14,30.0,71982.0,60,Train
NBL,Tai Chi 2.00-3.00pm,30-Apr-18,14:00:00,60,19,3999.0,2018-04-30,Monday,14,31.67,75981.0,60,Train
NBL,Tai Chi 2.00-3.00pm,14-May-18,14:00:00,60,21,3999.0,2018-05-14,Monday,14,35.0,83979.0,60,Train
NBL,Tai Chi 2.00-3.00pm,21-May-18,14:00:00,60,19,3999.0,2018-05-21,Monday,14,31.67,75981.0,60,Train
HXP,Tai-Chi  12 -1pm,5-Apr-18,12:00:00,25,9,3999.0,2018-04-05,Thursday,12,36.0,35991.0,25,Train
HXP,Tai-Chi  12 -1pm,12-Apr-18,12:00:00,25,10,3999.0,2018-04-12,Thursday,12,40.0,39990.0,25,Train
HXP,Tai-Chi  12 -1pm,19-Apr-18,12:00:00,25,6,3999.0,2018-04-19,Thursday,12,24.0,23994.0,25,Train
HXP,Tai-Chi  12 -1pm,26-Apr-18,12:00:00,25,7,3999.0,2018-04-26,Thursday,12,28.0,27993.0,25,Train
HXP,Tai-Chi  12 -1pm,3-May-18,12:00:00,25,10,3999.0,2018-05-03,Thursday,12,40.0,39990.0,25,Train
HXP,Tai-Chi  12 -1pm,10-May-18,12:00:00,25,9,3999.0,2018-05-10,Thursday,12,36.0,35991.0,25,Train
HXP,Tai-Chi  12 -1pm,17-May-18,12:00:00,25,11,3999.0,2018-05-17,Thursday,12,44.0,43989.0,25,Train
HXP,Tai-Chi  12 -1pm,24-May-18,12:00:00,25,12,3999.0,2018-05-24,Thursday,12,48.0,47988.0,25,Train
HXP,Tai-Chi  12 -1pm,31-May-18,12:00:00,25,13,3999.0,2018-05-31,Thursday,12,52.0,51987.0,25,Train
NBL,Tap Dancing 11.15-12.15pm,4-Apr-18,11:15:00,60,13,1999.0,2018-04-04,Wednesday,11,21.67,25987.0,60,Train
NBL,Tap Dancing 11.15-12.15pm,11-Apr-18,11:15:00,60,14,1999.0,2018-04-11,Wednesday,11,23.33,27986.0,60,Train
NBL,Tap Dancing 11.15-12.15pm,18-Apr-18,11:15:00,60,14,1999.0,2018-04-18,Wednesday,11,23.33,27986.0,60,Train
NBL,Tap Dancing 11.15-12.15pm,25-Apr-18,11:15:00,60,9,1999.0,2018-04-25,Wednesday,11,15.0,17991.0,60,Train
NBL,Tap Dancing 11.15-12.15pm,9-May-18,11:15:00,60,14,1999.0,2018-05-09,Wednesday,11,23.33,27986.0,60,Train
NBL,Tap Dancing 11.15-12.15pm,16-May-18,11:15:00,60,13,1999.0,2018-05-16,Wednesday,11,21.67,25987.0,60,Train
NBL,Tap Dancing 11.15-12.15pm,23-May-18,11:15:00,60,12,1999.0,2018-05-23,Wednesday,11,20.0,23988.0,60,Train
NBL,Tap Dancing 12-1.30pm,21-May-18,12:00:00,60,11,1999.0,2018-05-21,Monday,12,18.33,21989.0,60,Train
NBL,Tap Dancing 12.00-1.30pm,9-Apr-18,12:00:00,60,7,1999.0,2018-04-09,Monday,12,11.67,13993.0,60,Train
NBL,Tap Dancing 12.00-1.30pm,16-Apr-18,12:00:00,60,15,1999.0,2018-04-16,Monday,12,25.0,29985.0,60,Train
NBL,Tap Dancing 12.00-1.30pm,23-Apr-18,12:00:00,60,11,1999.0,2018-04-23,Monday,12,18.33,21989.0,60,Train
NBL,Tap Dancing 12.00-1.30pm,14-May-18,12:00:00,60,14,1999.0,2018-05-14,Monday,12,23.33,27986.0,60,Train
TSC,Yoga 1.45-2.45pm,2-Apr-18,13:45:00,24,4,1999.0,2018-04-02,Monday,13,16.67,7996.0,24,Train
TSC,Yoga 1.45-2.45pm,9-Apr-18,13:45:00,24,4,1999.0,2018-04-09,Monday,13,16.67,7996.0,24,Train
TSC,Yoga 1.45-2.45pm,16-Apr-18,13:45:00,24,8,1999.0,2018-04-16,Monday,13,33.33,15992.0,24,Train
TSC,Yoga 1.45-2.45pm,23-Apr-18,13:45:00,24,8,1999.0,2018-04-23,Monday,13,33.33,15992.0,24,Train
TSC,Yoga 1.45-2.45pm,30-Apr-18,13:45:00,24,13,1999.0,2018-04-30,Monday,13,54.17,25987.0,24,Train
TSC,Yoga 1.45-2.45pm,7-May-18,13:45:00,24,4,1999.0,2018-05-07,Monday,13,16.67,7996.0,24,Train
TSC,Yoga 1.45-2.45pm,14-May-18,13:45:00,24,2,1999.0,2018-05-14,Monday,13,8.33,3998.0,24,Train
TSC,Yoga 1.45-2.45pm,21-May-18,13:45:00,24,9,1999.0,2018-05-21,Monday,13,37.5,17991.0,24,Train
